cpd_id,is_Rgroup,gnn,dgp_original,dgp_retrained,eq_structurebased,eq_detail
cpd39892,False,1,0,1,0,notfound
cpd39893,True,1,0,0,,
cpd39894,False,1,1,1,1,covered
cpd39895,True,1,0,0,,
cpd39896,False,1,0,1,0,found_notEst
cpd39897,False,1,0,1,1,covered
cpd39898,False,1,0,1,1,covered
cpd39899,False,1,0,1,1,covered
cpd39900,False,1,1,1,1,covered
cpd39901,False,1,1,1,0,found_notEst
cpd39902,False,1,0,1,0,found_notEst
cpd39903,True,1,0,0,,
cpd39904,False,1,0,1,1,covered
cpd39905,False,1,0,1,1,covered
cpd39906,True,1,0,0,,
cpd39907,False,1,0,1,0,found_notEst
cpd39908,True,1,0,0,,
cpd39909,True,1,0,0,,
cpd39910,True,1,0,0,,
cpd39911,True,1,0,0,,
cpd39912,True,1,0,0,,
cpd39913,True,1,0,0,,
cpd39914,True,1,0,0,,
cpd39915,False,1,0,1,0,found_notEst
cpd39916,True,1,0,0,,
cpd39917,True,1,0,0,,
cpd39918,False,1,1,1,1,covered
cpd39919,False,1,1,1,1,covered
cpd39920,False,1,1,1,1,covered
cpd39921,False,1,1,1,1,covered
cpd39922,False,1,1,1,1,covered
cpd39923,True,1,0,0,,
cpd39924,True,1,0,0,,
cpd39925,False,1,1,1,0,found_notEst
cpd39926,False,1,0,1,0,found_notEst
cpd39927,False,1,0,1,0,found_notEst
cpd39928,True,1,0,0,,
cpd39929,True,1,0,0,,
cpd39930,True,1,0,0,,
cpd39931,True,1,0,0,,
cpd39932,True,1,0,0,,
cpd39933,False,1,0,1,1,covered
cpd39934,False,1,0,0,1,covered
cpd39935,False,1,1,1,0,found_notEst
cpd39936,False,1,0,1,0,found_notEst
cpd39937,False,1,0,1,1,covered
cpd39938,False,1,1,1,0,found_notEst
cpd39939,True,1,0,0,,
cpd39940,False,1,0,1,0,found_notEst
cpd39941,False,1,0,1,1,covered
cpd39942,False,1,0,1,0,found_notEst
cpd39943,False,1,0,1,1,covered
cpd39944,False,1,0,1,1,covered
cpd39945,True,1,0,0,,
cpd39946,False,1,0,1,1,covered
cpd39947,True,1,0,0,,
cpd39948,False,1,0,1,1,covered
cpd39949,True,1,0,0,,
cpd39950,True,1,0,0,,
cpd39951,True,1,0,0,,
cpd39952,True,1,0,0,,
cpd39953,True,1,0,0,,
cpd39954,False,1,0,1,1,covered
cpd39955,False,1,0,1,1,covered
cpd39956,False,1,0,1,0,found_notEst
cpd39957,False,1,0,1,1,covered
cpd39958,False,1,0,0,1,covered
cpd39959,False,1,0,0,1,covered
cpd39960,False,1,0,0,1,covered
cpd39961,False,1,0,0,1,covered
cpd39962,False,1,0,1,0,found_notEst
cpd39963,False,1,0,1,0,found_notEst
cpd39964,True,1,0,0,,
cpd39965,True,1,0,0,,
cpd39966,False,1,0,1,0,found_notEst
cpd39967,False,1,1,1,1,covered
cpd39968,True,1,0,0,,
cpd39969,False,1,0,1,1,covered
cpd39970,False,1,0,1,1,covered
cpd39971,False,1,0,1,1,covered
cpd39972,False,1,0,1,1,covered
cpd39973,False,1,0,1,1,covered
cpd39974,True,1,0,0,,
cpd39975,True,1,0,0,,
cpd39976,True,1,0,0,,
cpd39977,True,1,0,0,,
cpd39978,True,1,0,0,,
cpd39979,True,1,0,0,,
cpd39980,False,1,0,1,0,found_notEst
cpd39981,False,1,0,1,1,covered
cpd39982,True,1,0,0,,
cpd39983,False,1,0,0,1,covered
cpd39984,False,1,0,1,1,covered
cpd39985,False,1,0,0,1,covered
cpd39986,True,1,0,0,,
cpd39987,True,1,0,0,,
cpd39988,False,1,0,1,1,covered
cpd39989,True,1,0,0,,
cpd39990,False,1,0,1,0,found_notEst
cpd39991,False,1,0,1,0,found_notEst
cpd39992,True,1,0,0,,
cpd39993,True,1,0,0,,
cpd39994,False,1,0,0,0,found_notEst
cpd39995,True,1,0,0,,
cpd39996,True,1,0,0,,
cpd39997,False,1,1,1,1,covered
cpd39998,False,1,0,1,1,covered
cpd39999,False,1,0,1,0,found_notEst
cpd40000,True,1,0,0,,
cpd40001,False,1,0,1,0,found_notEst
cpd40002,False,1,0,1,0,found_notEst
cpd40003,False,1,0,1,1,covered
cpd40004,True,1,0,0,,
cpd40005,True,1,0,0,,
cpd40006,False,1,0,1,1,covered
cpd40007,False,1,0,1,1,covered
cpd40008,True,1,0,0,,
cpd40009,False,1,1,1,1,covered
cpd40010,True,1,0,0,,
cpd40011,True,1,0,0,,
cpd40012,False,1,1,1,1,covered
cpd40013,False,1,0,1,0,found_notEst
cpd40014,False,1,0,1,0,found_notEst
cpd40015,True,1,0,0,,
cpd40016,False,1,0,0,1,covered
cpd40017,True,1,0,0,,
cpd40018,True,1,0,0,,
cpd40019,True,1,0,0,,
cpd40020,False,1,0,1,0,found_notEst
cpd40021,False,1,0,1,0,found_notEst
cpd40022,False,1,0,0,0,notfound
cpd40023,True,1,0,0,,
cpd40024,False,1,0,1,0,notfound
cpd40025,False,1,1,1,1,covered
cpd40026,False,1,0,1,1,covered
cpd40027,False,1,0,0,0,found_notEst
cpd40028,False,1,0,0,0,notfound
cpd40029,False,1,0,1,0,found_notEst
cpd40030,False,1,0,1,0,found_notEst
cpd40031,True,1,0,0,,
cpd40032,True,1,0,0,,
cpd40033,False,1,0,1,0,notfound
cpd40034,False,1,0,1,1,covered
cpd40035,False,1,0,1,1,covered
cpd40036,False,1,0,1,1,covered
cpd40037,False,1,0,1,0,found_notEst
cpd40038,True,1,0,0,,
cpd40039,True,1,0,0,,
cpd40040,False,1,0,1,0,notfound
cpd40041,True,1,0,0,,
cpd40042,False,1,0,1,0,found_notEst
cpd40043,False,1,0,1,1,covered
cpd40044,False,1,0,1,1,covered
cpd40045,True,1,0,0,,
cpd40046,False,1,0,1,1,covered
cpd40047,False,1,0,1,1,covered
cpd40048,False,1,1,1,1,covered
cpd40049,False,1,1,1,1,covered
cpd40050,True,1,0,0,,
cpd40051,True,1,0,0,,
cpd40052,True,1,0,0,,
cpd40053,False,1,1,1,1,covered
cpd40054,False,1,0,1,0,found_notEst
cpd40055,True,1,0,0,,
cpd40056,True,1,0,0,,
cpd40057,False,1,0,1,0,found_notEst
cpd40058,False,1,0,1,0,notfound
cpd40059,True,1,0,0,,
cpd40060,False,1,0,1,1,covered
cpd40061,False,1,1,1,1,covered
cpd40062,False,1,0,1,1,covered
cpd40063,False,1,0,1,1,covered
cpd40064,True,1,0,0,,
cpd40065,False,1,0,0,0,found_notEst
cpd40067,False,1,0,1,0,found_notEst
cpd40068,True,1,0,0,,
cpd40069,True,1,0,0,,
cpd40070,False,1,0,1,0,found_notEst
cpd40071,False,1,0,1,0,found_notEst
cpd40072,False,1,0,1,1,covered
cpd40073,False,1,1,1,0,found_notEst
cpd40074,False,1,0,1,0,notfound
cpd40075,False,1,0,1,1,covered
cpd40076,True,1,0,0,,
cpd40077,False,1,0,0,0,notfound
cpd40078,False,1,0,0,0,found_notEst
cpd40079,False,1,0,1,1,covered
cpd40080,False,1,0,1,1,covered
cpd40081,False,1,0,0,0,found_notEst
cpd40082,False,1,0,0,0,found_notEst
cpd40083,False,1,0,1,0,found_notEst
cpd40084,False,1,1,1,1,covered
cpd40085,False,1,1,1,1,covered
cpd40086,False,1,1,1,1,covered
cpd40087,False,1,0,1,0,notfound
cpd40088,False,1,0,1,0,notfound
cpd40089,False,1,0,1,0,notfound
cpd40090,False,1,0,1,,
cpd40091,True,1,0,0,,
cpd40092,True,1,0,0,,
cpd40093,False,1,1,1,0,found_notEst
cpd40094,False,1,0,1,0,found_notEst
cpd40095,False,1,1,1,1,covered
cpd40096,False,1,0,1,0,found_notEst
cpd40097,False,1,0,1,0,found_notEst
cpd40098,False,1,0,1,1,covered
cpd40099,False,1,1,1,0,found_notEst
cpd40100,False,1,1,1,0,found_notEst
cpd40101,False,1,1,1,1,covered
cpd40102,False,1,0,1,1,covered
cpd40103,False,1,0,1,1,covered
cpd40104,False,1,0,1,1,covered
cpd40105,False,1,0,1,0,notfound
cpd40106,False,1,0,1,0,found_notEst
cpd40107,False,1,0,1,1,covered
cpd40108,False,1,0,1,0,notfound
cpd40109,False,1,0,1,,
cpd40110,False,1,0,1,0,notfound
cpd40111,False,1,0,1,1,covered
cpd40112,False,1,0,1,1,covered
cpd40113,False,1,0,1,1,covered
cpd40114,False,1,1,1,1,covered
cpd40115,False,1,0,1,0,found_notEst
cpd40116,False,1,0,1,1,covered
cpd40117,False,1,0,1,1,covered
cpd40118,False,1,0,1,1,covered
cpd40119,False,1,0,1,1,covered
cpd40120,False,1,0,1,1,covered
cpd40121,False,1,0,1,1,covered
cpd40122,False,1,0,1,1,covered
cpd40123,False,1,0,1,1,covered
cpd40124,False,1,0,1,1,covered
cpd40125,False,1,0,1,0,found_notEst
cpd40126,True,1,0,0,,
cpd40127,False,1,0,1,1,covered
cpd40128,False,1,0,1,1,covered
cpd40129,False,1,0,1,1,covered
cpd40130,False,1,0,1,1,covered
cpd40131,False,1,0,0,1,covered
cpd40132,False,1,0,0,1,covered
cpd40133,False,1,0,0,1,covered
cpd40134,False,1,0,1,0,found_notEst
cpd40135,False,1,0,1,0,found_notEst
cpd40136,False,1,0,1,1,covered
cpd40137,True,1,0,0,,
cpd40138,False,1,0,1,1,covered
cpd40139,True,1,0,0,,
cpd40140,False,1,0,1,0,notfound
cpd40141,True,1,0,0,,
cpd40142,False,1,0,1,0,found_notEst
cpd40143,True,1,0,0,,
cpd40144,False,1,0,1,1,covered
cpd40145,False,1,0,1,1,covered
cpd40146,False,1,0,1,0,found_notEst
cpd40147,False,1,0,1,0,found_notEst
cpd40148,False,1,0,1,1,covered
cpd40149,False,1,0,1,1,covered
cpd40150,False,1,0,1,1,covered
cpd40151,False,1,0,1,0,found_notEst
cpd40152,True,1,0,0,,
cpd40153,False,1,0,0,1,covered
cpd40154,False,1,1,1,1,covered
cpd40155,False,1,0,1,0,found_notEst
cpd40156,False,1,0,1,0,found_notEst
cpd40157,False,1,0,1,0,found_notEst
cpd40158,False,1,0,1,1,covered
cpd40159,False,1,0,1,0,found_notEst
cpd40160,False,1,0,0,1,covered
cpd40161,False,1,0,1,0,found_notEst
cpd40162,False,1,1,1,1,covered
cpd40163,False,1,1,1,1,covered
cpd40164,False,1,0,1,0,found_notEst
cpd40165,False,1,0,1,0,found_notEst
cpd40166,False,1,0,1,0,found_notEst
cpd40167,False,1,0,1,0,found_notEst
cpd40168,True,1,0,0,,
cpd40169,True,1,0,0,,
cpd40170,True,1,0,0,,
cpd40171,False,1,1,1,0,found_notEst
cpd40172,False,1,1,1,0,found_notEst
cpd40173,False,1,1,1,1,covered
cpd40174,True,1,0,0,,
cpd40175,True,1,0,0,,
cpd40176,True,1,0,0,,
cpd40177,True,1,0,0,,
cpd40178,True,1,0,0,,
cpd40179,True,1,0,0,,
cpd40180,False,1,1,1,0,found_notEst
cpd40181,True,1,0,0,,
cpd40182,False,1,1,1,1,covered
cpd40183,True,1,0,0,,
cpd40184,False,1,1,1,1,covered
cpd40185,False,1,0,1,1,covered
cpd40186,False,1,0,1,1,covered
cpd40187,False,1,0,1,1,covered
cpd40188,False,1,0,1,0,found_notEst
cpd40189,False,1,1,1,1,covered
cpd40190,True,1,0,0,,
cpd40191,True,1,0,0,,
cpd40192,True,1,0,0,,
cpd40193,True,1,0,0,,
cpd40194,True,1,0,0,,
cpd40195,True,1,0,0,,
cpd40196,False,1,1,1,1,covered
cpd40197,False,1,1,1,1,covered
cpd40198,False,1,1,1,1,covered
cpd40199,True,1,0,0,,
cpd40200,True,1,0,0,,
cpd40201,False,1,0,0,0,found_notEst
cpd40202,False,1,0,1,0,found_notEst
cpd40203,False,1,0,0,0,found_notEst
cpd40204,True,1,0,0,,
cpd40205,True,1,0,0,,
cpd40206,False,1,1,1,1,covered
cpd40207,False,1,1,1,1,covered
cpd40208,False,1,1,1,1,covered
cpd40209,True,1,0,0,,
cpd40210,False,1,1,1,1,covered
cpd40211,True,1,0,0,,
cpd40212,True,1,0,0,,
cpd40213,True,1,0,0,,
cpd40214,False,1,0,1,0,found_notEst
cpd40215,False,1,0,0,1,covered
cpd40216,True,1,0,0,,
cpd40217,True,1,0,0,,
cpd40218,True,1,0,0,,
cpd40219,False,1,1,1,1,covered
cpd40220,False,1,0,1,1,covered
cpd40221,False,1,1,1,1,covered
cpd40222,False,1,1,1,1,covered
cpd40223,False,1,1,1,1,covered
cpd40224,False,1,1,1,1,covered
cpd40225,False,1,1,1,1,covered
cpd40226,False,1,1,1,1,covered
cpd40227,False,1,1,1,1,covered
cpd40228,False,1,1,1,1,covered
cpd40229,False,1,1,1,1,covered
cpd40230,True,1,0,0,,
cpd40231,False,1,1,1,1,covered
cpd40232,False,1,1,1,1,covered
cpd40233,False,1,1,1,1,covered
cpd40234,False,1,0,1,1,covered
cpd40235,True,1,0,0,,
cpd40236,False,1,0,1,1,covered
cpd40237,True,1,0,0,,
cpd40238,False,1,0,1,1,covered
cpd40239,False,1,0,1,0,found_notEst
cpd40240,False,1,0,1,1,covered
cpd40241,False,1,0,1,1,covered
cpd40242,True,1,0,0,,
cpd40243,False,1,0,1,1,covered
cpd40244,False,1,0,1,0,found_notEst
cpd40245,False,1,0,1,0,found_notEst
cpd40246,False,1,0,1,0,found_notEst
cpd40247,False,1,0,1,0,found_notEst
cpd40248,False,1,0,1,0,found_notEst
cpd40249,False,1,0,1,0,found_notEst
cpd40250,False,1,1,1,1,covered
cpd40251,False,1,1,1,1,covered
cpd40252,False,1,0,1,0,found_notEst
cpd40253,False,1,0,0,0,notfound
cpd40254,False,1,0,1,1,covered
cpd40255,False,1,0,0,1,covered
cpd40256,True,1,0,0,,
cpd40257,True,1,0,0,,
cpd40258,False,1,0,1,1,covered
cpd40259,True,1,0,0,,
cpd40260,False,1,1,1,0,found_notEst
cpd40261,False,1,1,1,1,covered
cpd40262,False,1,1,1,1,covered
cpd40263,True,1,0,0,,
cpd40264,True,1,0,0,,
cpd40265,False,1,0,1,1,covered
cpd40266,False,1,0,1,1,covered
cpd40267,False,1,0,1,1,covered
cpd40268,False,1,0,1,1,covered
cpd40269,False,1,0,0,1,covered
cpd40270,False,1,1,1,1,covered
cpd40271,False,1,0,1,0,found_notEst
cpd40272,False,1,0,1,0,found_notEst
cpd40273,False,1,1,1,1,covered
cpd40274,False,1,1,1,1,covered
cpd40275,False,1,1,1,1,covered
cpd40276,False,1,1,1,1,covered
cpd40277,False,1,1,1,1,covered
cpd40278,False,1,0,1,1,covered
cpd40279,True,1,0,0,,
cpd40280,False,1,0,1,0,notfound
cpd40281,False,1,0,1,0,notfound
cpd40282,False,1,1,1,0,notfound
cpd40283,False,1,0,1,1,covered
cpd40284,False,1,0,1,1,covered
cpd40285,False,1,1,1,0,notfound
cpd40286,False,1,0,1,1,covered
cpd40287,True,1,0,0,,
cpd40288,False,1,0,1,1,covered
cpd40289,False,1,0,1,0,found_notEst
cpd40290,False,1,0,1,0,found_notEst
cpd40291,False,1,0,0,0,found_notEst
cpd40292,False,1,0,1,1,covered
cpd40293,False,1,0,1,0,found_notEst
cpd40294,False,1,0,1,1,covered
cpd40295,False,1,0,1,1,covered
cpd40296,False,1,0,0,1,covered
cpd40297,False,1,0,1,1,covered
cpd40298,False,1,0,1,1,covered
cpd40299,False,1,0,1,0,found_notEst
cpd40300,False,1,0,1,1,covered
cpd40301,False,1,0,1,1,covered
cpd40302,False,1,0,1,1,covered
cpd40303,False,1,0,1,1,covered
cpd40304,False,1,0,1,1,covered
cpd40305,False,1,0,1,1,covered
cpd40306,False,1,0,1,1,covered
cpd40307,False,1,0,1,1,covered
cpd40308,False,1,0,1,1,covered
cpd40309,False,1,0,1,1,covered
cpd40310,False,1,1,1,1,covered
cpd40311,False,1,1,1,1,covered
cpd40312,False,1,0,1,0,found_notEst
cpd40313,True,1,0,0,,
cpd40314,False,1,0,1,0,notfound
cpd40315,True,1,0,0,,
cpd40316,False,1,0,1,0,found_notEst
cpd40317,False,1,0,1,0,found_notEst
cpd40318,False,1,0,1,0,notfound
cpd40319,False,1,0,0,1,covered
cpd40320,True,1,0,0,,
cpd40321,True,1,0,0,,
cpd40322,True,1,0,0,,
cpd40323,False,1,1,1,1,covered
cpd40324,True,1,0,0,,
cpd40325,False,1,1,1,0,found_notEst
cpd40326,False,1,0,0,0,notfound
cpd40327,False,1,1,1,0,found_notEst
cpd40328,False,1,0,1,0,found_notEst
cpd40329,False,1,0,1,0,found_notEst
cpd40330,False,1,0,1,0,found_notEst
cpd40331,False,1,1,1,0,found_notEst
cpd40332,False,1,1,1,0,found_notEst
cpd40333,False,1,1,1,0,found_notEst
cpd40334,False,1,1,1,1,covered
cpd40335,False,1,1,1,1,covered
cpd40336,False,1,0,1,1,covered
cpd40337,False,1,0,0,1,covered
cpd40338,False,1,0,0,1,covered
cpd40339,False,1,0,0,1,covered
cpd40340,False,1,0,0,1,covered
cpd40341,False,1,0,0,1,covered
cpd40342,False,1,0,0,1,covered
cpd40343,False,1,1,1,0,found_notEst
cpd40344,False,1,1,1,0,found_notEst
cpd40345,False,1,1,1,0,found_notEst
cpd40346,False,1,1,1,0,found_notEst
cpd40347,False,1,0,0,1,covered
cpd40348,True,1,0,0,,
cpd40349,False,1,0,1,0,found_notEst
cpd40350,True,1,0,0,,
cpd40351,False,1,0,1,0,found_notEst
cpd40352,False,1,0,1,0,found_notEst
cpd40353,False,1,0,1,0,found_notEst
cpd40354,False,1,0,1,0,found_notEst
cpd40355,False,1,0,1,0,found_notEst
cpd40356,False,1,0,1,0,found_notEst
cpd40357,False,1,0,1,0,found_notEst
cpd40358,True,1,0,0,,
cpd40359,True,1,0,0,,
cpd40360,True,1,0,0,,
cpd40361,True,1,0,0,,
cpd40362,False,1,0,0,1,covered
cpd40363,False,1,0,1,1,covered
cpd40364,False,1,1,1,1,covered
cpd40365,False,1,1,1,1,covered
cpd40366,True,1,0,0,,
cpd40367,True,1,0,0,,
cpd40368,True,1,0,0,,
cpd40369,True,1,0,0,,
cpd40370,True,1,0,0,,
cpd40371,False,1,0,1,0,found_notEst
cpd40372,False,1,1,1,0,found_notEst
cpd40373,False,1,1,1,0,found_notEst
cpd40374,False,1,0,0,0,found_notEst
cpd40375,False,1,0,1,1,covered
cpd40376,False,1,1,1,0,found_notEst
cpd40377,False,1,1,1,1,covered
cpd40378,False,1,0,1,1,covered
cpd40379,False,1,0,1,1,covered
cpd40380,False,1,1,1,1,covered
cpd40381,False,1,0,1,1,covered
cpd40382,False,1,0,1,1,covered
cpd40383,False,1,0,1,1,covered
cpd40384,False,1,0,1,1,covered
cpd40385,False,1,1,1,1,covered
cpd40386,False,1,1,1,1,covered
cpd40387,False,1,0,1,1,covered
cpd40388,False,1,0,1,1,covered
cpd40389,False,1,1,1,1,covered
cpd40390,False,1,0,0,1,covered
cpd40391,False,1,0,0,1,covered
cpd40392,True,1,0,0,,
cpd40393,True,1,0,0,,
cpd40394,False,1,0,1,1,covered
cpd40395,False,1,0,1,1,covered
cpd40396,False,1,0,1,1,covered
cpd40397,False,1,0,1,1,covered
cpd40398,False,1,0,1,0,found_notEst
cpd40399,False,1,0,1,1,covered
cpd40400,False,1,0,1,1,covered
cpd40401,False,1,0,1,1,covered
cpd40402,False,1,0,1,1,covered
cpd40403,True,1,0,0,,
cpd40404,False,1,0,1,1,covered
cpd40405,False,1,0,1,1,covered
cpd40406,False,1,0,1,1,covered
cpd40407,False,1,0,1,1,covered
cpd40408,False,1,0,1,1,covered
cpd40409,True,1,0,0,,
cpd40410,True,1,0,0,,
cpd40411,False,1,0,1,1,covered
cpd40412,False,1,0,1,1,covered
cpd40413,False,1,0,1,1,covered
cpd40414,False,1,0,1,1,covered
cpd40415,False,1,0,1,1,covered
cpd40416,False,1,0,1,1,covered
cpd40417,False,1,0,1,1,covered
cpd40418,False,1,0,1,1,covered
cpd40419,False,1,0,1,1,covered
cpd40420,False,1,0,1,1,covered
cpd40421,False,1,0,1,1,covered
cpd40422,False,1,0,1,1,covered
cpd40423,False,1,0,1,1,covered
cpd40424,False,1,0,1,1,covered
cpd40425,False,1,0,1,1,covered
cpd40426,False,1,0,1,1,covered
cpd40427,False,1,0,1,1,covered
cpd40428,False,1,0,1,1,covered
cpd40429,False,1,0,1,1,covered
cpd40430,False,1,0,1,1,covered
cpd40431,False,1,0,1,1,covered
cpd40432,False,1,0,1,1,covered
cpd40433,False,1,0,1,1,covered
cpd40434,False,1,0,1,1,covered
cpd40435,False,1,0,1,1,covered
cpd40436,False,1,0,1,1,covered
cpd40437,False,1,0,1,1,covered
cpd40438,False,1,0,1,1,covered
cpd40439,True,1,0,0,,
cpd40440,False,1,1,1,0,found_notEst
cpd40441,True,1,0,0,,
cpd40442,True,1,0,0,,
cpd40443,True,1,0,0,,
cpd40444,True,1,0,0,,
cpd40445,True,1,0,0,,
cpd40446,True,1,0,0,,
cpd40447,True,1,0,0,,
cpd40448,False,1,0,1,1,covered
cpd40449,False,1,0,1,1,covered
cpd40450,False,1,0,1,1,covered
cpd40451,False,1,0,1,0,found_notEst
cpd40452,True,1,0,0,,
cpd40453,True,1,0,0,,
cpd40454,True,1,0,0,,
cpd40455,True,1,0,0,,
cpd40456,False,1,0,0,1,covered
cpd40457,True,1,0,0,,
cpd40458,True,1,0,0,,
cpd40459,True,1,0,0,,
cpd40460,True,1,0,0,,
cpd40461,True,1,0,0,,
cpd40462,True,1,0,0,,
cpd40463,True,1,0,0,,
cpd40464,True,1,0,0,,
cpd40465,True,1,0,0,,
cpd40466,True,1,0,0,,
cpd40467,True,1,0,0,,
cpd40468,True,1,0,0,,
cpd40469,True,1,0,0,,
cpd40470,True,1,0,0,,
cpd40471,True,1,0,0,,
cpd40472,True,1,0,0,,
cpd40473,True,1,0,0,,
cpd40474,True,1,0,0,,
cpd40475,False,1,0,0,0,found_notEst
cpd40476,True,1,0,0,,
cpd40477,False,1,1,1,1,covered
cpd40478,False,1,1,1,1,covered
cpd40479,False,1,1,1,1,covered
cpd40480,False,1,1,1,1,covered
cpd40481,False,1,1,1,1,covered
cpd40482,False,1,1,1,1,covered
cpd40483,False,1,1,1,1,covered
cpd40484,False,1,1,1,1,covered
cpd40485,False,1,1,1,1,covered
cpd40486,False,1,1,1,1,covered
cpd40487,False,1,1,1,1,covered
cpd40488,False,1,1,1,1,covered
cpd40489,False,1,1,1,1,covered
cpd40490,False,1,1,1,1,covered
cpd40491,False,1,1,1,1,covered
cpd40492,True,1,0,0,,
cpd40493,False,1,1,1,0,found_notEst
cpd40494,False,1,0,1,1,covered
cpd40495,False,1,1,1,0,found_notEst
cpd40496,False,1,1,1,0,found_notEst
cpd40497,False,1,1,1,1,covered
cpd40498,False,1,1,1,1,covered
cpd40499,True,1,0,0,,
cpd40500,True,1,0,0,,
cpd40501,True,1,0,0,,
cpd40502,True,1,0,0,,
cpd40503,True,1,0,0,,
cpd40504,False,1,1,1,0,found_notEst
cpd40505,True,1,0,0,,
cpd40506,True,1,0,0,,
cpd40507,False,1,1,1,0,found_notEst
cpd40508,False,1,1,1,0,found_notEst
cpd40509,False,1,1,1,0,found_notEst
cpd40510,False,1,1,1,0,found_notEst
cpd40511,True,1,0,0,,
cpd40512,True,1,0,0,,
cpd40513,True,1,0,0,,
cpd40514,False,1,1,1,1,covered
cpd40515,False,1,1,1,1,covered
cpd40516,False,1,1,1,1,covered
cpd40517,False,1,1,1,1,covered
cpd40518,False,1,1,1,0,found_notEst
cpd40519,False,1,1,1,0,found_notEst
cpd40520,False,1,1,1,0,found_notEst
cpd40521,False,1,1,1,0,found_notEst
cpd40522,False,1,1,1,0,found_notEst
cpd40523,False,1,1,1,0,found_notEst
cpd40524,False,1,0,1,1,covered
cpd40525,False,1,1,1,0,found_notEst
cpd40526,True,1,0,0,,
cpd40527,True,1,0,0,,
cpd40528,False,1,1,1,0,found_notEst
cpd40529,False,1,1,1,0,found_notEst
cpd40530,False,1,1,1,0,found_notEst
cpd40531,True,1,0,0,,
cpd40532,False,1,1,1,0,found_notEst
cpd40533,True,1,0,0,,
cpd40534,False,1,1,1,0,found_notEst
cpd40535,False,1,1,1,0,found_notEst
cpd40536,True,1,0,0,,
cpd40537,True,1,0,0,,
cpd40538,True,1,0,0,,
cpd40539,True,1,0,0,,
cpd40540,True,1,0,0,,
cpd40541,False,1,1,1,1,covered
cpd40542,False,1,1,1,1,covered
cpd40543,True,1,0,0,,
cpd40544,False,1,1,1,1,covered
cpd40545,False,1,0,1,1,covered
cpd40546,False,1,1,1,1,covered
cpd40547,True,1,0,0,,
cpd40548,True,1,0,0,,
cpd40549,True,1,0,0,,
cpd40550,False,1,0,1,0,found_notEst
cpd40551,False,1,1,1,0,found_notEst
cpd40552,True,1,0,0,,
cpd40553,True,1,0,0,,
cpd40554,True,1,0,0,,
cpd40555,True,1,0,0,,
cpd40556,True,1,0,0,,
cpd40557,True,1,0,0,,
cpd40558,True,1,0,0,,
cpd40559,False,1,1,1,0,found_notEst
cpd40560,False,1,1,1,0,found_notEst
cpd40561,False,1,1,1,0,found_notEst
cpd40562,False,1,0,0,1,covered
cpd40563,True,1,0,0,,
cpd40564,True,1,0,0,,
cpd40565,True,1,0,0,,
cpd40566,True,1,0,0,,
cpd40567,True,1,0,0,,
cpd40568,True,1,0,0,,
cpd40569,False,1,1,1,0,found_notEst
cpd40570,True,1,0,0,,
cpd40571,True,1,0,0,,
cpd40572,True,1,0,0,,
cpd40573,False,1,1,1,0,found_notEst
cpd40574,True,1,0,0,,
cpd40575,True,1,0,0,,
cpd40576,False,1,1,1,0,found_notEst
cpd40577,False,1,1,1,0,found_notEst
cpd40578,False,1,1,1,0,found_notEst
cpd40579,False,1,1,1,0,found_notEst
cpd40580,False,1,1,1,0,found_notEst
cpd40581,False,1,0,1,1,covered
cpd40582,False,1,1,1,1,covered
cpd40583,False,1,1,1,1,covered
cpd40584,False,1,1,1,1,covered
cpd40585,False,1,1,1,1,covered
cpd40586,False,1,1,1,1,covered
cpd40587,False,1,1,1,1,covered
cpd40588,False,1,1,1,1,covered
cpd40589,False,1,1,1,1,covered
cpd40590,False,1,1,1,1,covered
cpd40591,False,1,1,1,1,covered
cpd40592,False,1,1,1,1,covered
cpd40593,False,1,1,1,1,covered
cpd40594,False,1,1,1,1,covered
cpd40595,True,1,0,0,,
cpd40596,False,1,1,1,1,covered
cpd40597,False,1,1,1,1,covered
cpd40598,False,1,1,1,1,covered
cpd40599,False,1,1,1,1,covered
cpd40600,False,1,1,1,1,covered
cpd40601,False,1,1,1,1,covered
cpd40602,False,1,1,1,1,covered
cpd40603,False,1,1,1,1,covered
cpd40604,False,1,1,1,1,covered
cpd40605,False,1,1,1,1,covered
cpd40606,False,1,1,1,1,covered
cpd40607,False,1,1,1,1,covered
cpd40608,False,1,1,1,1,covered
cpd40609,False,1,1,1,1,covered
cpd40610,False,1,1,1,1,covered
cpd40611,False,1,1,1,1,covered
cpd40612,False,1,1,1,1,covered
cpd40613,False,1,1,1,1,covered
cpd40614,False,1,1,1,1,covered
cpd40615,True,1,0,0,,
cpd40616,True,1,0,0,,
cpd40617,False,1,1,1,1,covered
cpd40618,False,1,1,1,1,covered
cpd40619,False,1,1,1,1,covered
cpd40620,False,1,1,1,1,covered
cpd40621,False,1,1,1,1,covered
cpd40622,False,1,1,1,1,covered
cpd40623,False,1,1,1,1,covered
cpd40624,False,1,1,1,1,covered
cpd40625,False,1,0,1,1,covered
cpd40626,False,1,1,1,1,covered
cpd40627,False,1,1,1,1,covered
cpd40628,False,1,1,1,1,covered
cpd40629,False,1,1,1,1,covered
cpd40630,False,1,1,1,1,covered
cpd40631,False,1,1,1,1,covered
cpd40632,False,1,1,1,1,covered
cpd40633,False,1,1,1,1,covered
cpd40634,False,1,1,1,1,covered
