modelseed_rxn,name,ec,enzyme_name,equation_definition,equation_ids,tecrdb_reaction,n_measurements,match_tier,dGpredictor_modelseed_dG_kJ,tecrdb_dG_kJ,diff_kJ,abs_diff_kJ,dGpredictor_modelseed_dG_kcal,tecrdb_dG_kcal,diff_kcal,abs_diff_kcal,dGpredictor_modelseed_err_kJ,tecrdb_dG_sd_kJ,combined_err_kJ,significant,other_GroupContribution_dG_kJ,other_dGPredictor_original_dG_kJ,other_eQuilibrator_dG_kJ,tecrdb_dG_min_kJ,tecrdb_dG_max_kJ,pH_min,pH_max,T_min,T_max,ms_orientation_vs_canonical,reactants_smiles,products_smiles,reaction_smiles,reaction_smiles_complete
rxn13365,Oxaloacetate transport,5.3.2.2,oxaloacetate tautomerase,(1) Oxaloacetate[0] <=> (1) Oxaloacetate[1],(1) cpd00032[0] <=> (1) cpd00032[1],kegg:C00036 = kegg:C03981,1,stereo_exact,0.0,-5.708,5.708,5.708,0.0,-1.364,1.364,1.364,3.621,0.0,3.621,True,0.0,-57.07,,-5.708,-5.708,7.5,7.5,298.15,298.15,reversed,1 O=C([O-])CC(=O)C(=O)[O-],1 O=C([O-])CC(=O)C(=O)[O-],O=C([O-])CC(=O)C(=O)[O-]>>O=C([O-])CC(=O)C(=O)[O-],True
rxn23651,RXN-13407.cm,5.3.2.2,oxaloacetate tautomerase,(1) Oxaloacetate[1] <=> (1) Oxaloacetate[0],(1) cpd00032[1] <=> (1) cpd00032[0],kegg:C00036 = kegg:C03981,1,stereo_exact,0.0,-5.708,5.708,5.708,0.0,-1.364,1.364,1.364,3.621,0.0,3.621,True,0.0,74.266,,-5.708,-5.708,7.5,7.5,298.15,298.15,reversed,1 O=C([O-])CC(=O)C(=O)[O-],1 O=C([O-])CC(=O)C(=O)[O-],O=C([O-])CC(=O)C(=O)[O-]>>O=C([O-])CC(=O)C(=O)[O-],True
rxn27375,TRANS-RXN-226.cd,5.3.2.2,oxaloacetate tautomerase,(1) Oxaloacetate[0] <=> (1) Oxaloacetate[1],(1) cpd00032[0] <=> (1) cpd00032[1],kegg:C00036 = kegg:C03981,1,stereo_exact,0.0,-5.708,5.708,5.708,0.0,-1.364,1.364,1.364,3.621,0.0,3.621,True,0.0,-57.07,,-5.708,-5.708,7.5,7.5,298.15,298.15,reversed,1 O=C([O-])CC(=O)C(=O)[O-],1 O=C([O-])CC(=O)C(=O)[O-],O=C([O-])CC(=O)C(=O)[O-]>>O=C([O-])CC(=O)C(=O)[O-],True
rxn31201,R_TCX17,5.3.2.2,oxaloacetate tautomerase,(1) Oxaloacetate[0] <=> (1) Oxaloacetate[1],(1) cpd00032[0] <=> (1) cpd00032[1],kegg:C00036 = kegg:C03981,1,stereo_exact,0.0,-5.708,5.708,5.708,0.0,-1.364,1.364,1.364,3.621,0.0,3.621,True,0.0,-12.385,,-5.708,-5.708,7.5,7.5,298.15,298.15,reversed,1 O=C([O-])CC(=O)C(=O)[O-],1 O=C([O-])CC(=O)C(=O)[O-],O=C([O-])CC(=O)C(=O)[O-]>>O=C([O-])CC(=O)C(=O)[O-],True
rxn00266,Oxaloacetate keto-enol-isomerase,5.3.2.2,oxaloacetate tautomerase,(1) Oxaloacetate[0] <=> (1) enol-Oxaloacetate[0],(1) cpd00032[0] <=> (1) cpd02469[0],kegg:C00036 = kegg:C03981,1,stereo_exact,-0.001,-5.708,5.707,5.707,-0.0,-1.364,1.364,1.364,3.621,0.0,3.621,True,34.392,-0.0,5.69,-5.708,-5.708,7.5,7.5,298.15,298.15,reversed,1 O=C([O-])CC(=O)C(=O)[O-],1 O=C([O-])CC(=O)C(=O)[O-],O=C([O-])CC(=O)C(=O)[O-]>>O=C([O-])CC(=O)C(=O)[O-],True
rxn40442,propan-2-ol:NAD+ oxidoreductase,1.1.1.1,alcohol dehydrogenase,(1) NAD[0] + (1) 2-Propanol[0] <=> (1) NADH[0] + (1) H+[0] + (1) Acetone[0],(1) cpd00003[0] + (1) cpd01269[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00178[0],kegg:C01845 + kegg:C00003 = kegg:C00207 + kegg:C00004,42,stereo_exact,8.804,3.192,5.612,5.612,2.104,0.763,1.341,1.341,3.638,2.996,4.713,True,3.933,9.54,6.778,-4.404,6.488,7.0,8.83,282.45,314.85,same,1 NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1; 1 CC(C)O,1 NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1; 1 [H+]; 1 CC(C)=O,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.CC(C)O>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].CC(C)=O,True
rxn02066,1-Octanol:NAD+ oxidoreductase,1.1.1.1,alcohol dehydrogenase,(1) NAD[0] + (1) 1-Octanol[0] <=> (1) NADH[0] + (1) H+[0] + (1) 1-Octanal[0],(1) cpd00003[0] + (1) cpd00562[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd01088[0],kegg:C00756 + kegg:C00003 = kegg:C01545 + kegg:C00004,1,stereo_exact,11.305,16.888,-5.583,5.583,2.702,4.036,-1.334,1.334,3.936,0.0,3.936,True,21.84,12.05,24.602,16.888,16.888,8.3,8.3,298.15,298.15,same,1 NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1; 1 CCCCCCCCO,1 NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1; 1 [H+]; 1 CCCCCCCC=O,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.CCCCCCCCO>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].CCCCCCCC=O,True
rxn00189,L-Glutamine amidohydrolase,3.5.1.2,glutaminase,(1) H2O[0] + (1) L-Glutamine[0] => (1) NH3[0] + (1) L-Glutamate[0],(1) cpd00001[0] + (1) cpd00053[0] => (1) cpd00013[0] + (1) cpd00023[0],kegg:C00064 + kegg:C00001 = kegg:C00025 + kegg:C00014,2,stereo_exact,-11.374,-16.786,5.412,5.412,-2.719,-4.012,1.294,1.294,3.772,0.092,3.773,True,-19.748,-11.632,-11.799,-16.852,-16.721,5.5,5.5,298.15,298.15,reversed,1 O; 1 NC(=O)CC[C@H]([NH3+])C(=O)[O-],1 [NH4+]; 1 [NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O.NC(=O)CC[C@H]([NH3+])C(=O)[O-]>>[NH4+].[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],True
rxn19831,L-glutaminase,3.5.1.2,glutaminase,(1) H2O[0] + (1) L-Glutamine[0] => (1) NH3[0] + (1) L-Glutamate[0],(1) cpd00001[0] + (1) cpd00053[0] => (1) cpd00013[0] + (1) cpd00023[0],kegg:C00064 + kegg:C00001 = kegg:C00025 + kegg:C00014,2,stereo_exact,-11.374,-16.786,5.412,5.412,-2.719,-4.012,1.294,1.294,3.772,0.092,3.773,True,-19.748,-11.632,-11.799,-16.852,-16.721,5.5,5.5,298.15,298.15,reversed,1 O; 1 NC(=O)CC[C@H]([NH3+])C(=O)[O-],1 [NH4+]; 1 [NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O.NC(=O)CC[C@H]([NH3+])C(=O)[O-]>>[NH4+].[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],True
rxn29962,glutaminase,3.5.1.2,glutaminase,(1) H2O[0] + (1) L-Glutamine[0] => (1) NH3[0] + (1) L-Glutamate[0],(1) cpd00001[0] + (1) cpd00053[0] => (1) cpd00013[0] + (1) cpd00023[0],kegg:C00064 + kegg:C00001 = kegg:C00025 + kegg:C00014,2,stereo_exact,-11.374,-16.786,5.412,5.412,-2.719,-4.012,1.294,1.294,3.772,0.092,3.773,True,-19.748,-11.632,-11.799,-16.852,-16.721,5.5,5.5,298.15,298.15,reversed,1 O; 1 NC(=O)CC[C@H]([NH3+])C(=O)[O-],1 [NH4+]; 1 [NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O.NC(=O)CC[C@H]([NH3+])C(=O)[O-]>>[NH4+].[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],True
rxn30024,glutaminase,3.5.1.2,glutaminase,(1) H2O[0] + (1) L-Glutamine[0] => (1) NH3[0] + (1) L-Glutamate[0],(1) cpd00001[0] + (1) cpd00053[0] => (1) cpd00013[0] + (1) cpd00023[0],kegg:C00064 + kegg:C00001 = kegg:C00025 + kegg:C00014,2,stereo_exact,-11.374,-16.786,5.412,5.412,-2.719,-4.012,1.294,1.294,3.772,0.092,3.773,True,-19.748,-11.632,-11.799,-16.852,-16.721,5.5,5.5,298.15,298.15,reversed,1 O; 1 NC(=O)CC[C@H]([NH3+])C(=O)[O-],1 [NH4+]; 1 [NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O.NC(=O)CC[C@H]([NH3+])C(=O)[O-]>>[NH4+].[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],True
rxn30680,GLUTAMIN-RXN,3.5.1.2,glutaminase,(1) H2O[0] + (1) L-Glutamine[0] => (1) NH3[0] + (1) L-Glutamate[0],(1) cpd00001[0] + (1) cpd00053[0] => (1) cpd00013[0] + (1) cpd00023[0],kegg:C00064 + kegg:C00001 = kegg:C00025 + kegg:C00014,2,stereo_exact,-11.374,-16.786,5.412,5.412,-2.719,-4.012,1.294,1.294,3.772,0.092,3.773,True,-19.748,-11.632,-11.799,-16.852,-16.721,5.5,5.5,298.15,298.15,reversed,1 O; 1 NC(=O)CC[C@H]([NH3+])C(=O)[O-],1 [NH4+]; 1 [NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O.NC(=O)CC[C@H]([NH3+])C(=O)[O-]>>[NH4+].[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],True
rxn34787,glutaminase,3.5.1.2,glutaminase,(1) H2O[0] + (1) L-Glutamine[0] => (1) NH3[0] + (1) L-Glutamate[0],(1) cpd00001[0] + (1) cpd00053[0] => (1) cpd00013[0] + (1) cpd00023[0],kegg:C00064 + kegg:C00001 = kegg:C00025 + kegg:C00014,2,stereo_exact,-11.374,-16.786,5.412,5.412,-2.719,-4.012,1.294,1.294,3.772,0.092,3.773,True,-19.748,-11.632,-11.799,-16.852,-16.721,5.5,5.5,298.15,298.15,reversed,1 O; 1 NC(=O)CC[C@H]([NH3+])C(=O)[O-],1 [NH4+]; 1 [NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O.NC(=O)CC[C@H]([NH3+])C(=O)[O-]>>[NH4+].[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],True
rxn00172,Acetate:CoA ligase (ADP-forming),2.3.1.8&2.7.2.1,phosphate acetyltransferase and acetate kinase,(1) ATP[0] + (1) CoA[0] + (1) Acetate[0] <=> (1) ADP[0] + (1) Phosphate[0] + (1) Acetyl-CoA[0],(1) cpd00002[0] + (1) cpd00010[0] + (1) cpd00029[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00022[0],kegg:C00010 + kegg:C00033 + kegg:C00002 = kegg:C00024 + kegg:C00008 + kegg:C00009,6,stereo_exact,8.334,2.984,5.35,5.35,1.992,0.713,1.279,1.279,3.651,1.922,4.126,True,2.008,3.556,4.77,0.029,4.677,7.01,7.01,311.15,311.15,reversed,1 Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]1O; 1 CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS; 1 CC(=O)[O-],1 Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)([O-])[O-])[C@@H](O)[C@H]1O; 1 O=P([O-])([O-])O; 1 CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]1O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.CC(=O)[O-]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],True
rxn27657,Acetate--CoA ligase (ADP-forming),2.3.1.8&2.7.2.1,phosphate acetyltransferase and acetate kinase,(1) ATP[0] + (1) CoA[0] + (1) Acetate[0] <=> (1) ADP[0] + (1) Phosphate[0] + (1) Acetyl-CoA[0],(1) cpd00002[0] + (1) cpd00010[0] + (1) cpd00029[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00022[0],kegg:C00010 + kegg:C00033 + kegg:C00002 = kegg:C00024 + kegg:C00008 + kegg:C00009,6,stereo_exact,8.334,2.984,5.35,5.35,1.992,0.713,1.279,1.279,3.651,1.922,4.126,True,2.008,3.556,4.77,0.029,4.677,7.01,7.01,311.15,311.15,reversed,1 Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]1O; 1 CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS; 1 CC(=O)[O-],1 Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)([O-])[O-])[C@@H](O)[C@H]1O; 1 O=P([O-])([O-])O; 1 CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]1O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.CC(=O)[O-]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],True
rxn27658,Acetate--CoA ligase (ADP-forming),2.3.1.8&2.7.2.1,phosphate acetyltransferase and acetate kinase,(1) ATP[0] + (1) CoA[0] + (1) Acetate[0] <=> (1) ADP[0] + (1) Phosphate[0] + (1) Acetyl-CoA[0],(1) cpd00002[0] + (1) cpd00010[0] + (1) cpd00029[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00022[0],kegg:C00010 + kegg:C00033 + kegg:C00002 = kegg:C00024 + kegg:C00008 + kegg:C00009,6,stereo_exact,8.334,2.984,5.35,5.35,1.992,0.713,1.279,1.279,3.651,1.922,4.126,True,2.008,3.556,4.77,0.029,4.677,7.01,7.01,311.15,311.15,reversed,1 Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]1O; 1 CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS; 1 CC(=O)[O-],1 Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)([O-])[O-])[C@@H](O)[C@H]1O; 1 O=P([O-])([O-])O; 1 CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]1O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.CC(=O)[O-]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],True
rxn31758,Acetate--CoA ligase (ADP-forming),2.3.1.8&2.7.2.1,phosphate acetyltransferase and acetate kinase,(1) ATP[0] + (1) CoA[0] + (1) Acetate[0] <=> (1) ADP[0] + (1) Phosphate[0] + (1) Acetyl-CoA[0],(1) cpd00002[0] + (1) cpd00010[0] + (1) cpd00029[0] <=> (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00022[0],kegg:C00010 + kegg:C00033 + kegg:C00002 = kegg:C00024 + kegg:C00008 + kegg:C00009,6,stereo_exact,8.334,2.984,5.35,5.35,1.992,0.713,1.279,1.279,3.651,1.922,4.126,True,2.008,3.556,4.77,0.029,4.677,7.01,7.01,311.15,311.15,reversed,1 Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]1O; 1 CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS; 1 CC(=O)[O-],1 Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)([O-])[O-])[C@@H](O)[C@H]1O; 1 O=P([O-])([O-])O; 1 CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]1O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.CC(=O)[O-]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O.CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],True
rxn00083,NADPH:NAD+ oxidoreductase,1.6.1.1,NAD(P)+ transhydrogenase;NAD(P)+ transhydrogenase (B-specific),(1) NAD[0] + (1) NADPH[0] <=> (1) NADH[0] + (1) NADP[0],(1) cpd00003[0] + (1) cpd00005[0] <=> (1) cpd00004[0] + (1) cpd00006[0],kegg:C00003 + kegg:C00005 = kegg:C00004 + kegg:C00006 | kegg:C00004 + kegg:C00006 = kegg:C00003 + kegg:C00005,13,stereo_exact,3.274,-2.035,5.309,5.309,0.783,-0.486,1.269,1.269,3.621,0.635,3.676,True,0.0,2.427,-0.0,-2.748,-0.886,6.0,7.6,298.15,310.15,same,1 NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1; 1 NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,1 NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1; 1 NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1,True
rxn09295,NAD(P) transhydrogenase (periplasm),1.6.1.1,NAD(P)+ transhydrogenase;NAD(P)+ transhydrogenase (B-specific),(1) NADH[0] + (1) NADP[0] + (2) H+[1] <=> (1) NAD[0] + (1) NADPH[0] + (2) H+[0],(1) cpd00004[0] + (1) cpd00006[0] + (2) cpd00067[1] <=> (1) cpd00003[0] + (1) cpd00005[0] + (2) cpd00067[0],kegg:C00003 + kegg:C00005 = kegg:C00004 + kegg:C00006 | kegg:C00004 + kegg:C00006 = kegg:C00003 + kegg:C00005,13,stereo_exact,-3.274,2.035,-5.309,5.309,-0.783,0.486,-1.269,1.269,3.621,0.635,3.676,True,-0.0,,0.0,0.886,2.748,6.0,7.6,298.15,310.15,reversed,1 NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1; 1 NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1; 2 [H+],1 NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1; 1 NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1; 2 [H+],NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.[H+].[H+]>>NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].[H+],True
